50	0.003729
52	0.003478
54	0.003249
56	0.003054
58	0.002886
60	0.002741
62	0.002608
64	0.002486
66	0.002382
68	0.002288
70	0.002202
72	0.002134
74	0.002082
76	0.002034
78	0.001998
80	0.00197
82	0.001944
84	0.001929
86	0.001923
88	0.001923
90	0.00193
92	0.001944
94	0.001967
96	0.001995
98	0.002028
100	0.002069
102	0.002115
104	0.002168
106	0.002224
108	0.002288
110	0.002354
112	0.002425
114	0.002503
116	0.002587
118	0.002673
120	0.00276
